,id_cliente,qtd_filhos,rendimento_anual,idade,tamanho_familia,anos_empregado,tem_carro,tem_casa_propria,tem_telefone_trabalho,tem_telefone_fixo,tem_email,categoria_de_renda,estado_civil,moradia,ocupacao,grau_escolaridade,mau
217,5009213,0,270000.0,34,2,2.4,0,0,1,1,0,Empregado,Casado,Casa propria,Contabilidade,Ensino superior,0
218,5009215,0,270000.0,34,2,2.4,0,0,1,1,0,Empregado,Casado,Casa propria,Contabilidade,Ensino superior,0
219,5009220,0,225000.0,40,2,2.2,1,0,1,0,0,Empregado,Casado,Casa propria,Gerencia,Ensino medio,0
220,5009222,0,225000.0,40,2,2.2,1,0,1,0,0,Empregado,Casado,Casa propria,Gerencia,Ensino medio,0
221,5009223,0,225000.0,40,2,2.2,1,0,1,0,0,Empregado,Casado,Casa propria,Gerencia,Ensino medio,0
222,5009224,0,225000.0,40,2,2.2,1,0,1,0,0,Empregado,Casado,Casa propria,Gerencia,Ensino medio,0
223,5009225,0,225000.0,40,2,2.2,1,0,1,0,0,Empregado,Casado,Casa propria,Gerencia,Ensino medio,0
224,5009226,0,225000.0,40,2,2.2,1,0,1,0,0,Empregado,Casado,Casa propria,Gerencia,Ensino medio,0
225,5009227,0,225000.0,40,2,2.2,1,0,1,0,0,Empregado,Casado,Casa propria,Gerencia,Ensino medio,0
226,5009232,0,225000.0,40,2,2.2,1,0,1,0,0,Empregado,Casado,Casa propria,Gerencia,Ensino medio,0
227,5009233,0,225000.0,40,2,2.2,1,0,1,0,0,Empregado,Casado,Casa propria,Gerencia,Ensino medio,0
228,5009234,0,225000.0,40,2,2.2,1,0,1,0,0,Empregado,Casado,Casa propria,Gerencia,Ensino medio,0
229,5009236,0,225000.0,40,2,2.2,1,0,1,0,0,Empregado,Casado,Casa propria,Gerencia,Ensino medio,0
230,5009238,0,157500.0,29,2,2.7,1,0,0,1,0,Empregado,Casado,Mora com os pais,Motorista,Ensino superior incompleto,0
231,5009239,0,157500.0,29,2,2.7,1,0,0,1,0,Empregado,Casado,Mora com os pais,Motorista,Ensino superior incompleto,0
232,5009240,0,157500.0,29,2,2.7,1,0,0,1,0,Empregado,Casado,Mora com os pais,Motorista,Ensino superior incompleto,0
233,5009242,0,74250.0,52,1,14.4,0,0,0,1,0,Empregado,Separado,Habitacao publica,Equipe principal,Ensino superior,0
234,5009246,0,135000.0,39,2,5.9,0,0,0,1,0,Associado comercial,Casado,Casa propria,Outros,Ensino medio,0
235,5009247,0,135000.0,39,2,5.9,0,0,0,1,0,Associado comercial,Casado,Casa propria,Outros,Ensino medio,0
236,5009248,0,135000.0,39,2,5.9,0,0,0,1,0,Associado comercial,Casado,Casa propria,Outros,Ensino medio,0
237,5009249,1,135000.0,27,3,2.5,1,0,1,0,0,Empregado,Casado,Casa propria,Motorista,Ensino medio,0
238,5009251,1,135000.0,27,3,2.5,1,0,1,0,0,Empregado,Casado,Casa propria,Motorista,Ensino medio,0
239,5009252,1,135000.0,27,3,2.5,1,0,1,0,0,Empregado,Casado,Casa propria,Motorista,Ensino medio,0
240,5009253,1,135000.0,27,3,2.5,1,0,1,0,0,Empregado,Casado,Casa propria,Motorista,Ensino medio,0
241,5009260,0,202500.0,40,2,3.5,0,0,0,1,0,Servidor publico,Casado,Mora com os pais,Equipe principal,Ensino superior,0
242,5009261,0,202500.0,40,2,3.5,0,0,0,1,0,Servidor publico,Casado,Mora com os pais,Equipe principal,Ensino superior,0
243,5009263,0,202500.0,40,2,3.5,0,0,0,1,0,Servidor publico,Casado,Mora com os pais,Equipe principal,Ensino superior,0
244,5009265,0,337500.0,28,2,4.5,1,0,1,1,0,Servidor publico,Casado,Mora com os pais,Gerencia,Ensino superior,0
245,5009266,0,337500.0,28,2,4.5,1,0,1,1,0,Servidor publico,Casado,Mora com os pais,Gerencia,Ensino superior,0
246,5009267,0,337500.0,28,2,4.5,1,0,1,1,0,Servidor publico,Casado,Mora com os pais,Gerencia,Ensino superior,0
247,5009268,0,337500.0,28,2,4.5,1,0,1,1,0,Servidor publico,Casado,Mora com os pais,Gerencia,Ensino superior,0
248,5009269,0,337500.0,28,2,4.5,1,0,1,1,0,Servidor publico,Casado,Mora com os pais,Gerencia,Ensino superior,0
249,5009270,0,180000.0,40,2,6.7,0,0,0,1,0,Associado comercial,Casado,Habitacao publica,Construcao Civil,Ensino medio,0
250,5009271,0,180000.0,40,2,6.7,0,0,0,1,0,Associado comercial,Casado,Habitacao publica,Construcao Civil,Ensino medio,0
251,5009272,0,180000.0,40,2,6.7,0,0,0,1,0,Associado comercial,Casado,Habitacao publica,Construcao Civil,Ensino medio,0
252,5009274,0,180000.0,40,2,6.7,0,0,0,1,0,Associado comercial,Casado,Habitacao publica,Construcao Civil,Ensino medio,0
253,5009275,0,180000.0,40,2,6.7,0,0,0,1,0,Associado comercial,Casado,Habitacao publica,Construcao Civil,Ensino medio,0
254,5009276,0,180000.0,40,2,6.7,0,0,0,1,0,Associado comercial,Casado,Habitacao publica,Construcao Civil,Ensino medio,0
255,5009277,0,180000.0,40,2,6.7,0,0,0,1,0,Associado comercial,Casado,Habitacao publica,Construcao Civil,Ensino medio,0
256,5009278,0,130500.0,41,2,13.2,0,0,0,1,0,Empregado,Uniao estavel,Casa propria,Limpeza,Ensino medio,0
257,5009279,0,130500.0,41,2,13.2,0,0,0,1,0,Empregado,Uniao estavel,Casa propria,Limpeza,Ensino medio,0
258,5009280,0,130500.0,41,2,13.2,0,0,0,1,0,Empregado,Uniao estavel,Casa propria,Limpeza,Ensino medio,0
259,5009281,0,130500.0,41,2,13.2,0,0,0,1,0,Empregado,Uniao estavel,Casa propria,Limpeza,Ensino medio,0
260,5009284,0,130500.0,41,2,13.2,0,0,0,1,0,Empregado,Uniao estavel,Casa propria,Limpeza,Ensino medio,0
261,5009285,0,130500.0,41,2,13.2,0,0,0,1,0,Empregado,Uniao estavel,Casa propria,Limpeza,Ensino medio,0
262,5009286,0,130500.0,41,2,13.2,0,0,0,1,0,Empregado,Uniao estavel,Casa propria,Limpeza,Ensino medio,0
263,5009287,0,130500.0,41,2,13.2,0,0,0,1,0,Empregado,Uniao estavel,Casa propria,Limpeza,Ensino medio,0
264,5009290,0,130500.0,41,2,13.2,0,0,0,1,0,Empregado,Uniao estavel,Casa propria,Limpeza,Ensino medio,0
265,5009292,0,130500.0,41,2,13.2,0,0,0,1,0,Empregado,Uniao estavel,Casa propria,Limpeza,Ensino medio,0
266,5009293,0,130500.0,41,2,13.2,0,0,0,1,0,Empregado,Uniao estavel,Casa propria,Limpeza,Ensino medio,0
267,5009294,0,130500.0,41,2,13.2,0,0,0,1,0,Empregado,Uniao estavel,Casa propria,Limpeza,Ensino medio,0
268,5009295,0,144000.0,58,2,-1.7,0,0,0,1,0,Pensionista,Casado,Casa propria,Outros,Ensino medio,0
269,5009297,0,193500.0,44,1,5.1,0,0,0,1,0,Empregado,Solteiro,Habitacao publica,Construcao Civil,Ensino medio,0
270,5009299,0,193500.0,44,1,5.1,0,0,0,1,0,Empregado,Solteiro,Habitacao publica,Construcao Civil,Ensino medio,0
271,5009300,0,193500.0,44,1,5.1,0,0,0,1,0,Empregado,Solteiro,Habitacao publica,Construcao Civil,Ensino medio,0
272,5009302,0,112500.0,60,1,-1.7,0,0,0,0,0,Pensionista,Viuvo,Casa propria,Outros,Ensino medio,0
273,5009303,0,112500.0,60,1,-1.7,0,0,0,0,0,Pensionista,Viuvo,Casa propria,Outros,Ensino medio,0
274,5009304,0,112500.0,60,1,-1.7,0,0,0,0,0,Pensionista,Viuvo,Casa propria,Outros,Ensino medio,0
275,5009305,0,112500.0,60,1,-1.7,0,0,0,0,0,Pensionista,Viuvo,Casa propria,Outros,Ensino medio,0
276,5009306,0,135000.0,55,2,-1.7,1,0,0,1,1,Pensionista,Casado,Casa propria,Outros,Ensino medio,0
277,5009307,0,135000.0,55,2,-1.7,1,0,0,1,1,Pensionista,Casado,Casa propria,Outros,Ensino medio,0
278,5009308,0,135000.0,55,2,-1.7,1,0,0,1,1,Pensionista,Casado,Casa propria,Outros,Ensino medio,0
279,5009309,0,135000.0,55,2,-1.7,1,0,0,1,1,Pensionista,Casado,Casa propria,Outros,Ensino medio,0
280,5009310,0,135000.0,55,2,-1.7,1,0,0,1,1,Pensionista,Casado,Casa propria,Outros,Ensino medio,0
281,5009311,0,135000.0,55,2,-1.7,1,0,0,1,1,Pensionista,Casado,Casa propria,Outros,Ensino medio,0
282,5009312,0,135000.0,55,2,-1.7,1,0,0,1,1,Pensionista,Casado,Casa propria,Outros,Ensino medio,0
283,5009313,0,135000.0,55,2,-1.7,1,0,0,1,1,Pensionista,Casado,Casa propria,Outros,Ensino medio,0
284,5009315,0,135000.0,55,2,-1.7,1,0,0,1,1,Pensionista,Casado,Casa propria,Outros,Ensino medio,0
285,5009316,0,135000.0,55,2,-1.7,1,0,0,1,1,Pensionista,Casado,Casa propria,Outros,Ensino medio,0
286,5009317,0,135000.0,55,2,-1.7,1,0,0,1,1,Pensionista,Casado,Casa propria,Outros,Ensino medio,0
287,5009319,0,135000.0,55,2,-1.7,1,0,0,1,1,Pensionista,Casado,Casa propria,Outros,Ensino medio,0
288,5009325,0,267750.0,58,2,13.0,1,0,0,1,0,Empregado,Casado,Casa propria,Construcao Civil,Ensino superior,0
289,5009327,0,267750.0,58,2,13.0,1,0,0,1,0,Empregado,Casado,Casa propria,Construcao Civil,Ensino superior,0
290,5009329,0,267750.0,58,2,13.0,1,0,0,1,0,Empregado,Casado,Casa propria,Construcao Civil,Ensino superior,0
291,5009330,0,267750.0,58,2,13.0,1,0,0,1,0,Empregado,Casado,Casa propria,Construcao Civil,Ensino superior,0
292,5009331,0,267750.0,58,2,13.0,1,0,0,1,0,Empregado,Casado,Casa propria,Construcao Civil,Ensino superior,0
293,5009332,0,267750.0,58,2,13.0,1,0,0,1,0,Empregado,Casado,Casa propria,Construcao Civil,Ensino superior,0
294,5009333,0,267750.0,58,2,13.0,1,0,0,1,0,Empregado,Casado,Casa propria,Construcao Civil,Ensino superior,0
295,5009336,0,139500.0,44,1,19.5,0,0,0,0,0,Empregado,Separado,Casa propria,Gerencia,Ensino superior,0
296,5009337,0,139500.0,44,1,19.5,0,0,0,0,0,Empregado,Separado,Casa propria,Gerencia,Ensino superior,0
297,5009338,0,67500.0,51,2,14.5,0,0,1,1,0,Empregado,Casado,Casa propria,Seguranca,Ensino medio,0
298,5009339,0,67500.0,51,2,14.5,0,0,1,1,0,Empregado,Casado,Casa propria,Seguranca,Ensino medio,0
299,5009340,0,252000.0,29,2,6.7,1,0,0,0,0,Empregado,Casado,Casa propria,Alta tecnologia,Ensino medio,0
300,5009341,0,252000.0,29,2,6.7,1,0,0,0,0,Empregado,Casado,Casa propria,Alta tecnologia,Ensino medio,0
301,5009342,0,252000.0,29,2,6.7,1,0,0,0,0,Empregado,Casado,Casa propria,Alta tecnologia,Ensino medio,0
302,5009343,0,252000.0,29,2,6.7,1,0,0,0,0,Empregado,Casado,Casa propria,Alta tecnologia,Ensino medio,0
303,5009344,0,252000.0,29,2,6.7,1,0,0,0,0,Empregado,Casado,Casa propria,Alta tecnologia,Ensino medio,0
304,5009345,0,252000.0,29,2,6.7,1,0,0,0,0,Empregado,Casado,Casa propria,Alta tecnologia,Ensino medio,0
305,5009349,0,180000.0,58,2,0.4,0,0,0,1,0,Associado comercial,Casado,Casa propria,Motorista,Ensino fundamental,0
306,5009355,0,135000.0,54,2,14.4,0,0,1,1,0,Associado comercial,Casado,Casa propria,Construcao Civil,Ensino medio,0
307,5009358,0,135000.0,54,2,14.4,0,0,1,1,0,Associado comercial,Casado,Casa propria,Construcao Civil,Ensino medio,0
308,5009359,0,161100.0,52,1,20.3,1,0,0,0,0,Empregado,Solteiro,Casa propria,Gerencia,Ensino superior,0
309,5009361,0,180000.0,41,2,1.6,1,0,1,0,0,Associado comercial,Uniao estavel,Casa propria,Motorista,Ensino superior,0
310,5009362,0,180000.0,41,2,1.6,1,0,1,0,0,Associado comercial,Uniao estavel,Casa propria,Motorista,Ensino superior,0
311,5009363,0,180000.0,41,2,1.6,1,0,1,0,0,Associado comercial,Uniao estavel,Casa propria,Motorista,Ensino superior,0
312,5009365,0,180000.0,41,2,1.6,1,0,1,0,0,Associado comercial,Uniao estavel,Casa propria,Motorista,Ensino superior,0
313,5009366,0,180000.0,41,2,1.6,1,0,1,0,0,Associado comercial,Uniao estavel,Casa propria,Motorista,Ensino superior,0
314,5009367,0,180000.0,41,2,1.6,1,0,1,0,0,Associado comercial,Uniao estavel,Casa propria,Motorista,Ensino superior,0
315,5009368,0,115290.0,64,2,-1.7,1,0,0,1,1,Pensionista,Casado,Casa propria,Outros,Ensino medio,0
316,5009373,0,115290.0,64,2,-1.7,1,0,0,1,1,Pensionista,Casado,Casa propria,Outros,Ensino medio,0
317,5009378,2,225000.0,31,4,4.8,0,0,1,0,1,Empregado,Casado,Casa propria,Equipe principal,Ensino superior,0
318,5009383,0,161100.0,40,2,15.3,0,0,0,1,0,Servidor publico,Casado,Casa propria,Gerencia,Ensino superior,0
319,5009384,0,161100.0,40,2,15.3,0,0,0,1,0,Servidor publico,Casado,Casa propria,Gerencia,Ensino superior,0
320,5009389,0,279000.0,30,1,8.7,0,0,0,0,0,Servidor publico,Solteiro,Casa propria,Equipe principal,Ensino superior,0
321,5009391,0,279000.0,30,1,8.7,0,0,0,0,0,Servidor publico,Solteiro,Casa propria,Equipe principal,Ensino superior,0
322,5009392,0,279000.0,30,1,8.7,0,0,0,0,0,Servidor publico,Solteiro,Casa propria,Equipe principal,Ensino superior,0
323,5009393,0,279000.0,30,1,8.7,0,0,0,0,0,Servidor publico,Solteiro,Casa propria,Equipe principal,Ensino superior,0
324,5009396,1,76500.0,34,3,1.4,0,0,1,0,0,Empregado,Uniao estavel,Casa propria,Contabilidade,Ensino superior,0
325,5009397,1,76500.0,34,3,1.4,0,0,1,0,0,Empregado,Uniao estavel,Casa propria,Contabilidade,Ensino superior,0
326,5009398,1,76500.0,34,3,1.4,0,0,1,0,0,Empregado,Uniao estavel,Casa propria,Contabilidade,Ensino superior,0
327,5009399,1,76500.0,34,3,1.4,0,0,1,0,0,Empregado,Uniao estavel,Casa propria,Contabilidade,Ensino superior,0
328,5009400,1,76500.0,34,3,1.4,0,0,1,0,0,Empregado,Uniao estavel,Casa propria,Contabilidade,Ensino superior,0
329,5009401,1,76500.0,34,3,1.4,0,0,1,0,0,Empregado,Uniao estavel,Casa propria,Contabilidade,Ensino superior,0
330,5009403,0,202500.0,56,2,0.7,0,0,1,1,0,Associado comercial,Casado,Casa propria,Seguranca,Ensino medio,0
331,5009405,0,234000.0,38,2,6.3,0,0,1,1,0,Empregado,Casado,Casa propria,Motorista,Ensino superior incompleto,0
332,5009406,0,234000.0,38,2,6.3,0,0,1,1,0,Empregado,Casado,Casa propria,Motorista,Ensino superior incompleto,0
333,5009408,0,234000.0,38,2,6.3,0,0,1,1,0,Empregado,Casado,Casa propria,Motorista,Ensino superior incompleto,0
334,5009410,0,234000.0,38,2,6.3,0,0,1,1,0,Empregado,Casado,Casa propria,Motorista,Ensino superior incompleto,0
335,5112901,0,234000.0,38,2,6.3,0,0,1,1,0,Empregado,Casado,Casa propria,Motorista,Ensino superior incompleto,0
336,5009420,0,90000.0,53,1,1.3,0,0,1,1,0,Empregado,Solteiro,Casa propria,Equipe principal,Ensino medio,0
337,5009424,0,108000.0,22,1,3.6,0,0,1,0,0,Empregado,Solteiro,Cooperativa habitacional,Cozinha,Ensino medio,0
338,5009425,0,108000.0,22,1,3.6,0,0,1,0,0,Empregado,Solteiro,Cooperativa habitacional,Cozinha,Ensino medio,0
339,5009428,0,198000.0,24,1,3.2,0,0,1,0,0,Empregado,Solteiro,Mora com os pais,Construcao Civil,Ensino medio,0
340,5009431,0,360000.0,41,2,3.3,1,0,1,1,0,Servidor publico,Casado,Habitacao publica,Motorista,Ensino superior,0
341,5009435,0,135000.0,55,2,-1.7,0,0,0,1,0,Pensionista,Casado,Casa propria,Outros,Ensino medio,0
342,5009445,0,270000.0,38,2,2.0,1,0,1,0,0,Associado comercial,Uniao estavel,Casa propria,Outros,Ensino superior incompleto,0
343,5009448,0,81000.0,40,2,9.3,1,0,1,0,0,Empregado,Casado,Mora com os pais,Motorista,Ensino medio,0
344,5009450,0,202500.0,47,2,3.7,0,0,0,1,0,Servidor publico,Casado,Casa propria,Construcao Civil,Ensino superior,0
345,5009451,0,202500.0,47,2,3.7,0,0,0,1,0,Servidor publico,Casado,Casa propria,Construcao Civil,Ensino superior,0
346,5009452,0,202500.0,47,2,3.7,0,0,0,1,0,Servidor publico,Casado,Casa propria,Construcao Civil,Ensino superior,0
347,5009453,0,202500.0,47,2,3.7,0,0,0,1,0,Servidor publico,Casado,Casa propria,Construcao Civil,Ensino superior,0
348,5009454,0,202500.0,47,2,3.7,0,0,0,1,0,Servidor publico,Casado,Casa propria,Construcao Civil,Ensino superior,0
349,5009455,0,202500.0,47,2,3.7,0,0,0,1,0,Servidor publico,Casado,Casa propria,Construcao Civil,Ensino superior,0
350,5009456,0,202500.0,47,2,3.7,0,0,0,1,0,Servidor publico,Casado,Casa propria,Construcao Civil,Ensino superior,0
351,5009457,0,202500.0,47,2,3.7,0,0,0,1,0,Servidor publico,Casado,Casa propria,Construcao Civil,Ensino superior,0
352,5009458,0,202500.0,47,2,3.7,0,0,0,1,0,Servidor publico,Casado,Casa propria,Construcao Civil,Ensino superior,0
353,5009465,0,157500.0,54,2,27.0,0,0,1,1,0,Empregado,Casado,Casa propria,Outros,Ensino medio,0
354,5009466,0,157500.0,54,2,27.0,0,0,1,1,0,Empregado,Casado,Casa propria,Outros,Ensino medio,0
355,5009468,0,157500.0,54,2,27.0,0,0,1,1,0,Empregado,Casado,Casa propria,Outros,Ensino medio,0
356,5009470,0,157500.0,54,2,27.0,0,0,1,1,0,Empregado,Casado,Casa propria,Outros,Ensino medio,0
357,5009471,0,157500.0,54,2,27.0,0,0,1,1,0,Empregado,Casado,Casa propria,Outros,Ensino medio,0
358,5009472,0,157500.0,54,2,27.0,0,0,1,1,0,Empregado,Casado,Casa propria,Outros,Ensino medio,0
359,5009473,0,180000.0,36,2,12.2,0,0,0,1,0,Associado comercial,Casado,Casa propria,Outros,Ensino superior,0
360,5009481,0,180000.0,36,2,12.2,0,0,0,1,0,Associado comercial,Casado,Casa propria,Outros,Ensino superior,0
361,5009484,0,135000.0,33,2,2.2,0,0,0,0,0,Empregado,Casado,Habitacao publica,Cozinha,Ensino medio,0
362,5009487,2,135000.0,27,4,7.9,0,0,0,0,0,Empregado,Casado,Casa propria,Outros,Ensino medio,0
363,5009488,2,135000.0,27,4,7.9,0,0,0,0,0,Empregado,Casado,Casa propria,Outros,Ensino medio,0
364,5009489,2,135000.0,27,4,7.9,0,0,0,0,0,Empregado,Casado,Casa propria,Outros,Ensino medio,0
365,5009490,0,135000.0,44,2,17.0,1,0,1,1,0,Associado comercial,Casado,Casa propria,Construcao Civil,Ensino medio,0
366,5009492,0,135000.0,44,2,17.0,1,0,1,1,0,Associado comercial,Casado,Casa propria,Construcao Civil,Ensino medio,0
367,5009493,0,270000.0,32,2,3.2,1,0,1,0,1,Associado comercial,Casado,Casa propria,Motorista,Ensino medio,0
368,5009495,0,270000.0,32,2,3.2,1,0,1,0,1,Associado comercial,Casado,Casa propria,Motorista,Ensino medio,0
369,5009497,0,270000.0,32,2,3.2,1,0,1,0,1,Associado comercial,Casado,Casa propria,Motorista,Ensino medio,0
370,5009498,0,270000.0,32,2,3.2,1,0,1,0,1,Associado comercial,Casado,Casa propria,Motorista,Ensino medio,0
371,5009499,0,270000.0,32,2,3.2,1,0,1,0,1,Associado comercial,Casado,Casa propria,Motorista,Ensino medio,0
372,5009500,0,270000.0,32,2,3.2,1,0,1,0,1,Associado comercial,Casado,Casa propria,Motorista,Ensino medio,0
373,5009502,0,270000.0,32,2,3.2,1,0,1,0,1,Associado comercial,Casado,Casa propria,Motorista,Ensino medio,0
374,5009503,0,270000.0,32,2,3.2,1,0,1,0,1,Associado comercial,Casado,Casa propria,Motorista,Ensino medio,0
375,5009509,0,202500.0,44,2,13.5,0,0,0,1,0,Empregado,Casado,Casa propria,Equipe principal,Ensino superior,0
376,5009510,0,202500.0,44,2,13.5,0,0,0,1,0,Empregado,Casado,Casa propria,Equipe principal,Ensino superior,0
377,5009512,0,157500.0,46,2,7.4,0,0,0,0,0,Empregado,Casado,Casa propria,Equipe principal,Ensino superior incompleto,0
378,5009515,0,157500.0,46,2,7.4,0,0,0,0,0,Empregado,Casado,Casa propria,Equipe principal,Ensino superior incompleto,0
379,5009516,0,157500.0,46,2,7.4,0,0,0,0,0,Empregado,Casado,Casa propria,Equipe principal,Ensino superior incompleto,0
380,5009517,0,157500.0,46,2,7.4,0,0,0,0,0,Empregado,Casado,Casa propria,Equipe principal,Ensino superior incompleto,0
381,5009519,2,180000.0,34,4,5.9,1,0,1,0,0,Empregado,Casado,Casa propria,Construcao Civil,Ensino superior incompleto,0
382,5009525,1,112500.0,33,2,3.1,1,0,1,0,0,Empregado,Separado,Cooperativa habitacional,Construcao Civil,Ensino medio,0
383,5009526,0,157500.0,37,2,2.7,1,0,0,1,0,Associado comercial,Casado,Casa propria,Outros,Ensino medio,0
384,5009527,0,157500.0,37,2,2.7,1,0,0,1,0,Associado comercial,Casado,Casa propria,Outros,Ensino medio,0
385,5009529,0,157500.0,37,2,2.7,1,0,0,1,0,Associado comercial,Casado,Casa propria,Outros,Ensino medio,0
386,5009530,0,157500.0,37,2,2.7,1,0,0,1,0,Associado comercial,Casado,Casa propria,Outros,Ensino medio,0
387,5009531,0,157500.0,37,2,2.7,1,0,0,1,0,Associado comercial,Casado,Casa propria,Outros,Ensino medio,0
388,5009534,0,157500.0,37,2,2.7,1,0,0,1,0,Associado comercial,Casado,Casa propria,Outros,Ensino medio,0
389,5009535,0,157500.0,37,2,2.7,1,0,0,1,0,Associado comercial,Casado,Casa propria,Outros,Ensino medio,0
390,5009536,0,216000.0,42,2,2.4,1,0,1,0,0,Empregado,Casado,Casa propria,Construcao Civil,Ensino medio,0
391,5009537,0,202500.0,43,2,4.8,1,0,1,1,0,Associado comercial,Casado,Casa propria,Venda,Ensino medio,0
392,5009540,0,202500.0,43,2,4.8,1,0,1,1,0,Associado comercial,Casado,Casa propria,Venda,Ensino medio,0
393,5009541,0,202500.0,43,2,4.8,1,0,1,1,0,Associado comercial,Casado,Casa propria,Venda,Ensino medio,0
394,5009543,0,198000.0,52,2,26.7,0,0,0,0,0,Associado comercial,Uniao estavel,Casa propria,Construcao Civil,Ensino medio,0
395,5009545,0,198000.0,52,2,26.7,0,0,0,0,0,Associado comercial,Uniao estavel,Casa propria,Construcao Civil,Ensino medio,0
396,5009546,0,198000.0,52,2,26.7,0,0,0,0,0,Associado comercial,Uniao estavel,Casa propria,Construcao Civil,Ensino medio,0
397,5009551,0,198000.0,52,2,26.7,0,0,0,0,0,Associado comercial,Uniao estavel,Casa propria,Construcao Civil,Ensino medio,0
398,5009554,0,198000.0,52,2,26.7,0,0,0,0,0,Associado comercial,Uniao estavel,Casa propria,Construcao Civil,Ensino medio,0
399,5009555,0,198000.0,52,2,26.7,0,0,0,0,0,Associado comercial,Uniao estavel,Casa propria,Construcao Civil,Ensino medio,0
400,5009557,0,198000.0,52,2,26.7,0,0,0,0,0,Associado comercial,Uniao estavel,Casa propria,Construcao Civil,Ensino medio,0
401,5009558,0,198000.0,52,2,26.7,0,0,0,0,0,Associado comercial,Uniao estavel,Casa propria,Construcao Civil,Ensino medio,0
402,5009559,0,198000.0,52,2,26.7,0,0,0,0,0,Associado comercial,Uniao estavel,Casa propria,Construcao Civil,Ensino medio,0
403,5009560,0,198000.0,52,2,26.7,0,0,0,0,0,Associado comercial,Uniao estavel,Casa propria,Construcao Civil,Ensino medio,0
404,5009561,0,198000.0,52,2,26.7,0,0,0,0,0,Associado comercial,Uniao estavel,Casa propria,Construcao Civil,Ensino medio,0
405,5009565,0,180000.0,42,2,8.6,1,0,1,1,0,Empregado,Casado,Casa propria,Construcao Civil,Ensino medio,0
406,5009567,0,180000.0,42,2,8.6,1,0,1,1,0,Empregado,Casado,Casa propria,Construcao Civil,Ensino medio,0
407,5009568,0,180000.0,42,2,8.6,1,0,1,1,0,Empregado,Casado,Casa propria,Construcao Civil,Ensino medio,0
408,5009569,0,180000.0,42,2,8.6,1,0,1,1,0,Empregado,Casado,Casa propria,Construcao Civil,Ensino medio,0
409,5009570,0,180000.0,42,2,8.6,1,0,1,1,0,Empregado,Casado,Casa propria,Construcao Civil,Ensino medio,0
410,5009571,0,180000.0,42,2,8.6,1,0,1,1,0,Empregado,Casado,Casa propria,Construcao Civil,Ensino medio,0
411,5009572,0,180000.0,42,2,8.6,1,0,1,1,0,Empregado,Casado,Casa propria,Construcao Civil,Ensino medio,0
412,5009573,0,180000.0,42,2,8.6,1,0,1,1,0,Empregado,Casado,Casa propria,Construcao Civil,Ensino medio,0
413,5009575,0,315000.0,47,2,2.2,1,0,0,0,0,Empregado,Casado,Casa propria,Contabilidade,Ensino medio,0
414,5009577,0,112500.0,58,2,-1.7,0,0,0,0,0,Pensionista,Casado,Casa propria,Outros,Ensino medio,0
415,5009578,0,112500.0,58,2,-1.7,0,0,0,0,0,Pensionista,Casado,Casa propria,Outros,Ensino medio,0
416,5009580,0,112500.0,58,2,-1.7,0,0,0,0,0,Pensionista,Casado,Casa propria,Outros,Ensino medio,0
417,5009582,0,90000.0,32,1,1.9,0,0,0,0,0,Empregado,Separado,Casa propria,Venda,Ensino medio,0
418,5009583,0,90000.0,32,1,1.9,0,0,0,0,0,Empregado,Separado,Casa propria,Venda,Ensino medio,0
419,5009584,0,90000.0,32,1,1.9,0,0,0,0,0,Empregado,Separado,Casa propria,Venda,Ensino medio,0
420,5009585,0,45000.0,39,1,2.2,0,0,0,1,0,Empregado,Separado,Casa propria,Venda,Ensino medio,0
421,5009593,0,144000.0,48,2,2.4,1,0,1,1,0,Empregado,Casado,Casa propria,Equipe principal,Ensino medio,0
